param,index,eigenvalue,trace_proxy,effective_rank
rho,121,3.7137171077484414e-05,,
rho,122,3.6236077231122305e-05,,
rho,123,3.536389362159723e-05,,
rho,124,3.451947036049701e-05,,
rho,125,3.370171199507976e-05,,
rho,126,3.290957452611713e-05,,
rho,127,3.214206261095023e-05,,
rho,128,3.139822693892033e-05,,
rho,129,3.0677161767317374e-05,,
rho,130,2.997800260688846e-05,,
rho,131,2.929992404677299e-05,,
rho,132,2.864213770948874e-05,,
rho,133,2.800389032728716e-05,,
rho,134,2.7384461931836678e-05,,
rho,135,2.6783164149779125e-05,,
rho,136,2.6199338597245566e-05,,
rho,137,2.5632355366916264e-05,,
rho,138,2.508161160166719e-05,,
rho,139,2.4546530149269474e-05,,
rho,140,2.4026558292997593e-05,,
rho,141,2.352116655336274e-05,,
rho,142,2.3029847556519813e-05,,
rho,143,2.2552114965204508e-05,,
rho,144,2.2087502468340387e-05,,
rho,145,2.1635562825719317e-05,,
rho,146,2.1195866964401504e-05,,
rho,147,2.076800312370705e-05,,
rho,148,2.0351576045879354e-05,,
rho,149,1.9946206209694606e-05,,
rho,150,1.9551529104471065e-05,,
rho,151,1.916719454209829e-05,,
rho,152,1.8792866004861323e-05,,
rho,153,1.8428220026978642e-05,,
rho,154,1.8072945607906033e-05,,
rho,155,1.7726743655582863e-05,,
rho,156,1.7389326457912995e-05,,
rho,157,1.7060417180879695e-05,,
rho,158,1.6739749391794435e-05,,
rho,159,1.642706660627245e-05,,
rho,160,1.6122121857615333e-05,,
rho,161,1.5824677287361377e-05,,
rho,162,1.55345037558407e-05,,
rho,163,1.5251380471642227e-05,,
rho,164,1.497509463896591e-05,,
rho,165,1.4705441121894747e-05,,
rho,166,1.4442222124679173e-05,,
rho,167,1.4185246887179573e-05,,
rho,168,1.3934331394663612e-05,,
rho,169,1.3689298101201522e-05,,
rho,170,1.344997566594701e-05,,
rho,171,1.3216198701632352e-05,,
rho,172,1.298780753464513e-05,,
rho,173,1.2764647976090033e-05,,
rho,174,1.2546571103273244e-05,,
rho,175,1.23334330510787e-05,,
rho,176,1.2125094812735345e-05,,
rho,177,1.1921422049502556e-05,,
rho,178,1.1722284908827158e-05,,
rho,179,1.1527557850550252e-05,,
rho,180,1.1337119480765156e-05,,
rho,181,1.1150852392949711e-05,,
rho,182,1.0968643016016593e-05,,
rho,183,1.0790381468944564e-05,,
rho,184,1.0615961421671907e-05,,
rho,185,1.0445279961950065e-05,,
rho,186,1.0278237467871895e-05,,
rho,187,1.0114737485803824e-05,,
rho,188,9.954686613465684e-06,,
rho,189,9.797994387915154e-06,,
rho,190,9.644573178206806e-06,,
rho,191,9.494338082507232e-06,,
rho,192,9.34720682945942e-06,,
rho,193,9.203099683599877e-06,,
rho,194,9.06193935464214e-06,,
rho,195,8.923650910449857e-06,,
rho,196,8.788161693531468e-06,,
rho,197,8.65540124089693e-06,,
rho,198,8.525301207125079e-06,,
rho,199,8.397795290497602e-06,,
rho,summary,nan,4.0550708179499875,10.15537275697723
